ID,SMILES,DocumentID,Response,Assay Description,Dataset,SMILES_ORI,InChI,InChI Key,Resp_STDEV,Resp_CNT,Resp_MEDIAN,RESPONSE
CHEMBL1684492,CON(Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)c(F)c1F)C(C)=O,CHEMBL1681704,-3.9355420107730814,Solubility in 50 mM phosphate buffer at pH 6.5 after 2 hrs,ChEMBL,CON(Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)c(F)c1F)C(C)=O,"InChI=1S/C19H19F3IN3O5/c1-10(28)26(30-2)9-11-7-13(19(29)25-31-6-5-27)18(17(22)16(11)21)24-15-4-3-12(23)8-14(15)20/h3-4,7-8,24,27H,5-6,9H2,1-2H3,(H,25,29)",LAZITVJAEQUUPV-UHFFFAOYSA-N,0.0,1,-3.9355420107730814,-3.9355420107730814
CHEMBL396546,O=C(NC1CCC(Oc2cc(F)cc(F)c2)CC1)NC12CC3CC(CC(C3)C1)C2,CHEMBL1148702,-4.508638306165727,Solubility in sodium phosphate buffer at pH 7.4,ChEMBL,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2cc(F)cc(F)c2)CC1,"InChI=1S/C23H30F2N2O2/c24-17-8-18(25)10-21(9-17)29-20-3-1-19(2-4-20)26-22(28)27-23-11-14-5-15(12-23)7-16(6-14)13-23/h8-10,14-16,19-20H,1-7,11-13H2,(H2,26,27,28)",CHXBPRRBJHZMOP-UHFFFAOYSA-N,0.0,2,-4.508638306165727,-4.508638306165727
CHEMBL397426,Cc1ccccc1COC1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,CHEMBL1148702,-4.508638306165727,Solubility in sodium phosphate buffer at pH 7.4,ChEMBL,Cc1ccccc1CO[C@H]1CC[C@@H](NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,"InChI=1S/C25H36N2O2/c1-17-4-2-3-5-21(17)16-29-23-8-6-22(7-9-23)26-24(28)27-25-13-18-10-19(14-25)12-20(11-18)15-25/h2-5,18-20,22-23H,6-16H2,1H3,(H2,26,27,28)",AEUIUCYFDYDPMI-UHFFFAOYSA-N,0.20311056181383766,2,-4.652259161754901,-4.652259161754901
CHEMBL243124,O=C(NC1CCC(OCc2c(Cl)cccc2Cl)CC1)NC12CC3CC(CC(C3)C1)C2,CHEMBL1148702,-4.508638306165727,Solubility in sodium phosphate buffer at pH 7.4,ChEMBL,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2c(Cl)cccc2Cl)CC1,"InChI=1S/C24H32Cl2N2O2/c25-21-2-1-3-22(26)20(21)14-30-19-6-4-18(5-7-19)27-23(29)28-24-11-15-8-16(12-24)10-17(9-15)13-24/h1-3,15-19H,4-14H2,(H2,27,28,29)",FLGVCBIGIPFNLJ-UHFFFAOYSA-N,0.20311056181383766,2,-4.652259161754901,-4.652259161754901
CHEMBL3644620,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3cnc(N5CCCCC5)cn3)C4)n[nH]c2c1,CHEMBL4002590,-6.301029995663981,Thermodynamic solubility of the compound in pH 7.4 water buffer using crystalline solid sample,ChEMBL,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3cnc(N5CCCCC5)cn3)C4)n[nH]c2c1,"InChI=1S/C31H31FN8O2/c1-2-18-13-27(41)22(32)14-21(18)19-6-7-20-24(12-19)37-38-29(20)30-35-23-8-11-40(17-26(23)36-30)31(42)25-15-34-28(16-33-25)39-9-4-3-5-10-39/h6-7,12-16,41H,2-5,8-11,17H2,1H3,(H,35,36)(H,37,38)",XDJGNPSZQSWJCV-UHFFFAOYSA-N,0.0,1,-6.301029995663981,-6.301029995663981
CHEMBL1688823,COC(=O)c1ccc(CNC(=O)C2CCc3ccccc3C2)cc1,CHEMBL1687925,-3.9030899869919438,Aqueous solubility of the compound in 0.1 uM phosphate buffer at pH 7.4,ChEMBL,COC(=O)c1ccc(CNC(=O)C2CCc3ccccc3C2)cc1,"InChI=1S/C20H21NO3/c1-24-20(23)16-8-6-14(7-9-16)13-21-19(22)18-11-10-15-4-2-3-5-17(15)12-18/h2-9,18H,10-13H2,1H3,(H,21,22)",GVVZWQRQOVBWJE-UHFFFAOYSA-N,0.0,1,-3.9030899869919438,-3.9030899869919438
CHEMBL294812,CC(=O)NCc1ccc(CNC(C(=O)NC2c3ccccc3CC2O)C(O)C(Cc2ccccc2)NC(=O)C(NC(=O)OCc2ccccc2)C(C)(C)C)cc1,CHEMBL1129316,-4.5968794788241825,"Solubility (phosphate-buffered saline, pH =7.4)",ChEMBL,CC(=O)NCc1ccc(CN[C@@H](C(=O)N[C@H]2c3ccccc3C[C@H]2O)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)(C)C)cc1,"InChI=1S/C44H53N5O7/c1-28(50)45-25-30-19-21-31(22-20-30)26-46-38(41(53)48-37-34-18-12-11-17-33(34)24-36(37)51)39(52)35(23-29-13-7-5-8-14-29)47-42(54)40(44(2,3)4)49-43(55)56-27-32-15-9-6-10-16-32/h5-22,35-40,46,51-52H,23-27H2,1-4H3,(H,45,50)(H,47,54)(H,48,53)(H,49,55)",IEUIJGWCRLTETI-UHFFFAOYSA-N,0.0,1,-4.5968794788241825,-4.5968794788241825
CHEMBL2443131,O=C(NC1CCN(C2CCCCC2)CC1)c1cc(-c2c(O)cc(O)cc2Oc2ccc([N+](=O)[O-])cc2)on1,CHEMBL2439976,-4.214670164989233,Solubility of the compound in neutral buffer at pH 7,ChEMBL,O=C(NC1CCN(C2CCCCC2)CC1)c1cc(-c2c(O)cc(O)cc2Oc2ccc([N+](=O)[O-])cc2)on1,"InChI=1S/C27H30N4O7/c32-20-14-23(33)26(24(15-20)37-21-8-6-19(7-9-21)31(35)36)25-16-22(29-38-25)27(34)28-17-10-12-30(13-11-17)18-4-2-1-3-5-18/h6-9,14-18,32-33H,1-5,10-13H2,(H,28,34)",RBMPHTKUOROGNR-UHFFFAOYSA-N,0.0,1,-4.214670164989233,-4.214670164989233
CHEMBL3116044,Clc1ccc2c(NCCCNc3nccc(N4CCNCC4)n3)ccnc2c1,CHEMBL3112527,-6.221848749616356,Aqueous solubility of the compound in PBS buffer at pH 7.4 after 24 hrs by HPLC analysis,ChEMBL,Clc1ccc2c(NCCCNc3nccc(N4CCNCC4)n3)ccnc2c1,"InChI=1S/C20H24ClN7/c21-15-2-3-16-17(4-8-24-18(16)14-15)23-6-1-7-25-20-26-9-5-19(27-20)28-12-10-22-11-13-28/h2-5,8-9,14,22H,1,6-7,10-13H2,(H,23,24)(H,25,26,27)",XWGHNWNXGYNYBD-UHFFFAOYSA-N,0.0,1,-6.221848749616356,-6.221848749616356
CHEMBL3403834,CC(CO)Nc1cc(NS(C)(=O)=O)nc(SCc2cccc(F)c2F)n1,CHEMBL3400046,-4.522878745280337,Solubility of the compound in 0.1 M phosphate buffer at pH 7.4 after overnight incubation by HPLC analysis,ChEMBL,C[C@H](CO)Nc1cc(NS(C)(=O)=O)nc(SCc2cccc(F)c2F)n1,"InChI=1S/C15H18F2N4O3S2/c1-9(7-22)18-12-6-13(21-26(2,23)24)20-15(19-12)25-8-10-4-3-5-11(16)14(10)17/h3-6,9,22H,7-8H2,1-2H3,(H2,18,19,20,21)",YNTTZXYWSIGFEL-UHFFFAOYSA-N,0.0,1,-4.522878745280337,-4.522878745280337
CHEMBL3403854,CC(CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(F)c2F)n1,CHEMBL3400046,-4.207608310501746,Solubility of the compound in 0.1 M phosphate buffer at pH 7.4 after overnight incubation by HPLC analysis,ChEMBL,C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(F)c2F)n1,"InChI=1S/C18H23F2N5O4S2/c1-12(10-26)21-15-9-16(24-31(27,28)25-5-7-29-8-6-25)23-18(22-15)30-11-13-3-2-4-14(19)17(13)20/h2-4,9,12,26H,5-8,10-11H2,1H3,(H2,21,22,23,24)",CWSXHDBZSCOEHO-UHFFFAOYSA-N,0.0,1,-4.207608310501746,-4.207608310501746
CHEMBL3357996,CC1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccc(C#N)cc2C#N)cn1,CHEMBL3351317,-5.721246399047171,Solubility in aqueous phosphate buffer at pH 7.4 after 24 hrs at 25 degC,ChEMBL,C[C@@H]1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccc(C#N)cc2C#N)cn1,"InChI=1S/C21H17F3N8O2/c1-13-11-31(20-30-29-18(34-20)21(22,23)24)4-5-32(13)19-27-9-17(10-28-19)33-12-15-3-2-14(7-25)6-16(15)8-26/h2-3,6,9-10,13H,4-5,11-12H2,1H3",XLBVREOEQLOFGF-UHFFFAOYSA-N,0.0,1,-5.721246399047171,-5.721246399047171
CHEMBL3805899,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCCF)c2)CC1,CHEMBL3804811,-4.795880017344075,Solubility of compound at pH 7 buffer,ChEMBL,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCCF)c2)CC1,"InChI=1S/C28H29F3N6O/c1-36-8-10-37(11-9-36)22-3-4-23(26(17-22)32-7-6-29)28(38)33-27-24-15-18(2-5-25(24)34-35-27)12-19-13-20(30)16-21(31)14-19/h2-5,13-17,32H,6-12H2,1H3,(H2,33,34,35,38)",HXYIPFOMCPLBAX-UHFFFAOYSA-N,0.0,1,-4.795880017344075,-4.795880017344075
CHEMBL3806112,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(CN2CCCCC2)cc1NC1CCOCC1,CHEMBL3804811,-4.075720713938118,Solubility of compound at pH 7 buffer,ChEMBL,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(CN2CCCCC2)cc1NC1CCOCC1,"InChI=1S/C32H35F2N5O2/c33-24-15-23(16-25(34)19-24)14-21-5-7-29-28(17-21)31(38-37-29)36-32(40)27-6-4-22(20-39-10-2-1-3-11-39)18-30(27)35-26-8-12-41-13-9-26/h4-7,15-19,26,35H,1-3,8-14,20H2,(H2,36,37,38,40)",QDOTUHIGOCRMSM-UHFFFAOYSA-N,0.0,1,-4.075720713938118,-4.075720713938118
CHEMBL3809764,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N1CCN(C)CC1,CHEMBL3808365,-3.2441251443275085,Aqueous solubility of the compound in phosphate buffer at pH 7.4 incubated for 24 hrs by LC/MS/MS method,ChEMBL,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N1CCN(C)CC1,"InChI=1S/C23H27N9O/c1-15(33)26-19-11-18(5-6-20(19)31-9-7-30(2)8-10-31)27-21-12-22(28-17-3-4-17)32-23(29-21)16(13-24)14-25-32/h5-6,11-12,14,17,28H,3-4,7-10H2,1-2H3,(H,26,33)(H,27,29)",ULCMFUMANIGNAN-UHFFFAOYSA-N,0.0,1,-3.2441251443275085,-3.2441251443275085
CHEMBL3125170,C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,CHEMBL3124859,-4.431798275933005,Solubility of the compound in phosphate buffered saline at pH 7.4 after 1 hr by LC-MS/MS analysis,ChEMBL,C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,"InChI=1S/C40H36F3N5O8S/c1-6-24-22-27(14-21-31(24)55-33-23-32(54-5)45-35(46-33)25-10-8-7-9-11-25)34(47-38(51)56-39(2,3)4)37(50)44-29-17-12-26(13-18-29)36(49)48-57(52,53)30-19-15-28(16-20-30)40(41,42)43/h6-23,34H,1H2,2-5H3,(H,44,50)(H,47,51)(H,48,49)",BPHCFVNOQDUDLE-UHFFFAOYSA-N,0.0,1,-4.431798275933005,-4.431798275933005
CHEMBL3125168,C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,CHEMBL3124859,-5.301029995663981,Solubility of the compound in phosphate buffered saline at pH 7.4 after 1 hr by LC-MS/MS analysis,ChEMBL,C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,"InChI=1S/C40H36F3N5O8S/c1-6-24-22-26(16-21-31(24)55-33-23-32(54-5)45-35(46-33)25-12-8-7-9-13-25)34(47-38(51)56-39(2,3)4)37(50)44-30-15-11-10-14-29(30)36(49)48-57(52,53)28-19-17-27(18-20-28)40(41,42)43/h6-23,34H,1H2,2-5H3,(H,44,50)(H,47,51)(H,48,49)",BFJAIYQABNCWFG-UHFFFAOYSA-N,0.0,1,-5.301029995663981,-5.301029995663981
CHEMBL3125379,CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,CHEMBL3124816,-2.3242216583259148,Thermodynamic solubility of the compound in 50 mM Phosphate buffer at pH 7.4 after 16 hrs by HPLC analysis,ChEMBL,CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,"InChI=1S/C19H20ClN3O4S/c1-11-9-12-13(20)3-2-4-15(12)23(11)16(24)10-14-17(18(25)26)28-19(21-14)22-5-7-27-8-6-22/h2-4,11H,5-10H2,1H3,(H,25,26)",BBFGUZXGQBPQCG-UHFFFAOYSA-N,0.0,1,-2.3242216583259148,-2.3242216583259148
CHEMBL3114191,CCNC(=O)Nc1nc2cc(-c3ccc4ncnn4c3)c(=O)n(C(C)C)c2s1,CHEMBL3112566,-4.920818753952375,Aqueous solubility in phosphate buffer at pH 7.4,ChEMBL,CCNC(=O)Nc1nc2cc(-c3ccc4ncnn4c3)c(=O)n(C(C)C)c2s1,"InChI=1S/C18H19N7O2S/c1-4-19-17(27)23-18-22-13-7-12(15(26)25(10(2)3)16(13)28-18)11-5-6-14-20-9-21-24(14)8-11/h5-10H,4H2,1-3H3,(H2,19,22,23,27)",PZENHOQOINDFGF-UHFFFAOYSA-N,0.0,1,-4.920818753952375,-4.920818753952375
CHEMBL3114208,CCNC(=O)Nc1nc2cc(-c3cc(C)n(CCOC)c(=O)c3)c(=O)n(C(C)C)c2s1,CHEMBL3112566,-3.9172146296835497,Aqueous solubility in phosphate buffer at pH 7.4,ChEMBL,CCNC(=O)Nc1nc2cc(-c3cc(C)n(CCOC)c(=O)c3)c(=O)n(C(C)C)c2s1,"InChI=1S/C21H27N5O4S/c1-6-22-20(29)24-21-23-16-11-15(18(28)26(12(2)3)19(16)31-21)14-9-13(4)25(7-8-30-5)17(27)10-14/h9-12H,6-8H2,1-5H3,(H2,22,23,24,29)",WXDNPHNYOBOIQM-UHFFFAOYSA-N,0.0,1,-3.9172146296835497,-3.9172146296835497
CHEMBL3114215,CCNC(=O)Nc1nc2cc(-c3cccnc3)c(=O)n(CC)c2s1,CHEMBL3112566,-4.026872146400302,Aqueous solubility in phosphate buffer at pH 7.4,ChEMBL,CCNC(=O)Nc1nc2cc(-c3cccnc3)c(=O)n(CC)c2s1,"InChI=1S/C16H17N5O2S/c1-3-18-15(23)20-16-19-12-8-11(10-6-5-7-17-9-10)13(22)21(4-2)14(12)24-16/h5-9H,3-4H2,1-2H3,(H2,18,19,20,23)",JSVBXPDVCMCJQE-UHFFFAOYSA-N,0.0,1,-4.026872146400302,-4.026872146400302
CHEMBL2170470,CC(O)C(=O)N1CCC(CCn2c(Sc3cc4c(cc3Br)OCO4)nc3c(N)ncnc32)CC1,CHEMBL2169772,-4.698970004336019,Solubility of compound in phosphate buffer at pH 7.4,ChEMBL,C[C@H](O)C(=O)N1CCC(CCn2c(Sc3cc4c(cc3Br)OCO4)nc3c(N)ncnc32)CC1,"InChI=1S/C22H25BrN6O4S/c1-12(30)21(31)28-5-2-13(3-6-28)4-7-29-20-18(19(24)25-10-26-20)27-22(29)34-17-9-16-15(8-14(17)23)32-11-33-16/h8-10,12-13,30H,2-7,11H2,1H3,(H2,24,25,26)",CVBWTNHDKVVFMI-UHFFFAOYSA-N,0.0,1,-4.698970004336019,-4.698970004336019
CHEMBL2153027,O=c1ccc2nc(-c3ccccc3)nn3c4ccccc4c1c23,CHEMBL2150999,-4.301029995663981,Aqueous solubility of the compound in PBS buffer,ChEMBL,O=c1ccc2nc(-c3ccccc3)nn3c4ccccc4c1c23,InChI=1S/C19H11N3O/c23-16-11-10-14-18-17(16)13-8-4-5-9-15(13)22(18)21-19(20-14)12-6-2-1-3-7-12/h1-11H,MANXJZVZCMYUIX-UHFFFAOYSA-N,0.0,1,-4.301029995663981,-4.301029995663981
CHEMBL58270,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCN,CHEMBL1123973,-2.309803919971486,"Solubility (phosphate buffer, pH 7.4)",ChEMBL,CC(C)CC(NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NCCN,"InChI=1S/C36H58N8O7/c1-22(2)15-26(30(45)19-31(46)41-27(16-23(3)4)32(47)39-14-13-37)42-34(49)29(18-25-20-38-21-40-25)43-33(48)28(17-24-11-9-8-10-12-24)44-35(50)51-36(5,6)7/h8-12,20-23,26-30,45H,13-19,37H2,1-7H3,(H,38,40)(H,39,47)(H,41,46)(H,42,49)(H,43,48)(H,44,50)",KXKATHUXLQOZQK-UHFFFAOYSA-N,0.0,1,-2.309803919971486,-2.309803919971486
CHEMBL2153827,Cc1c(C(N)C(=O)OCCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL2151030,-4.149966742310231,Solubility of the compound in PBS buffer at pH 7.4 by HPLC analysis,ChEMBL,Cc1c(C(N)C(=O)OCCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,"InChI=1S/C24H26FN3O7S/c1-16-21(23(26)24(29)34-13-3-4-14-35-28(30)31)15-22(27(16)19-9-7-18(25)8-10-19)17-5-11-20(12-6-17)36(2,32)33/h5-12,15,23H,3-4,13-14,26H2,1-2H3",BNUXJVKPXAHDQQ-UHFFFAOYSA-N,0.0,1,-4.149966742310231,-4.149966742310231
CHEMBL3108919,CNC(C)C(=O)NC(C(=O)N1CSCC1C(=O)NC1c2ccccc2CC1OCC#CC#CCOC1Cc2ccccc2C1NC(=O)C1CSCN1C(=O)C(NC(=O)C(C)NC)C(C)(C)C)C(C)(C)C,CHEMBL3108710,-3.571865205971211,Aqueous equilibrium solubility of compound in phosphate buffer at pH 7.4 after 24 hrs by HPLC-UV analysis,ChEMBL,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CSC[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1OCC#CC#CCO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CSCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C(C)(C)C,"InChI=1S/C52H70N8O8S2/c1-31(53-9)45(61)57-43(51(3,4)5)49(65)59-29-69-27-37(59)47(63)55-41-35-21-15-13-19-33(35)25-39(41)67-23-17-11-12-18-24-68-40-26-34-20-14-16-22-36(34)42(40)56-48(64)38-28-70-30-60(38)50(66)44(52(6,7)8)58-46(62)32(2)54-10/h13-16,19-22,31-32,37-44,53-54H,23-30H2,1-10H3,(H,55,63)(H,56,64)(H,57,61)(H,58,62)",YFOHWHMKGJZSID-UHFFFAOYSA-N,0.0,1,-3.571865205971211,-3.571865205971211
CHEMBL3410662,CC1COCCN1c1cc(C2(S(C)(=O)=O)CCC2)nc(-c2ccc(NC(=O)NCCO)cc2)n1,CHEMBL3407414,-5.6777807052660805,Aqueous solubility of the compound in pH 7.4 phosphate buffer after 24 hrs by LC-UV analysis,ChEMBL,C[C@H]1COCCN1c1cc(C2(S(C)(=O)=O)CCC2)nc(-c2ccc(NC(=O)NCCO)cc2)n1,"InChI=1S/C23H31N5O5S/c1-16-15-33-13-11-28(16)20-14-19(23(8-3-9-23)34(2,31)32)26-21(27-20)17-4-6-18(7-5-17)25-22(30)24-10-12-29/h4-7,14,16,29H,3,8-13,15H2,1-2H3,(H2,24,25,30)",PDBHQNOHUBBEBN-UHFFFAOYSA-N,0.0,1,-5.6777807052660805,-5.6777807052660805
CHEMBL3410663,CC1COCCN1c1cc(C2(S(=O)(=O)CCCO)CC2)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1,CHEMBL3407414,-4.958607314841775,Aqueous solubility of the compound in pH 7.4 phosphate buffer after 24 hrs by LC-UV analysis,ChEMBL,C[C@H]1COCCN1c1cc(C2(S(=O)(=O)CCCO)CC2)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1,"InChI=1S/C25H33N5O5S/c1-17-16-35-13-11-30(17)22-15-21(25(9-10-25)36(33,34)14-2-12-31)28-23(29-22)18-3-5-19(6-4-18)26-24(32)27-20-7-8-20/h3-6,15,17,20,31H,2,7-14,16H2,1H3,(H2,26,27,32)",VUTMQHZBRABDSD-UHFFFAOYSA-N,0.0,1,-4.958607314841775,-4.958607314841775
CHEMBL3103816,CON(C)C(=O)C(=O)Nc1ccc(CNC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,CHEMBL3102813,-3.8068754016455384,Aqueous solubility of the compound in 0.1 M sodium phosphate buffer at pH 7.4 by light scattering method,ChEMBL,CON(C)C(=O)C(=O)Nc1ccc(CNC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,"InChI=1S/C23H31N3O4/c1-26(30-2)22(29)21(28)25-19-5-3-15(4-6-19)14-24-20(27)13-23-10-16-7-17(11-23)9-18(8-16)12-23/h3-6,16-18H,7-14H2,1-2H3,(H,24,27)(H,25,28)",VEJQRFGTGZEBGN-UHFFFAOYSA-N,0.0,1,-3.8068754016455384,-3.8068754016455384
CHEMBL3410543,CNC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOCC3C)n2)cc1,CHEMBL3407414,-3.537602002101044,Aqueous solubility of the compound in pH 7.4 phosphate buffer after 24 hrs by LC-UV analysis,ChEMBL,CNC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOC[C@@H]3C)n2)cc1,"InChI=1S/C19H25N5O4S/c1-13-11-28-9-8-24(13)17-10-16(12-29(3,26)27)21-18(23-17)14-4-6-15(7-5-14)22-19(25)20-2/h4-7,10,13H,8-9,11-12H2,1-3H3,(H2,20,22,25)",KMMVPPLBFHKLLS-UHFFFAOYSA-N,0.0,1,-3.537602002101044,-3.537602002101044
CHEMBL3410546,CC(C)NC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOCC3C)n2)cc1,CHEMBL3407414,-4.3979400086720375,Aqueous solubility of the compound in pH 7.4 phosphate buffer after 24 hrs by LC-UV analysis,ChEMBL,CC(C)NC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOC[C@@H]3C)n2)cc1,"InChI=1S/C21H29N5O4S/c1-14(2)22-21(27)24-17-7-5-16(6-8-17)20-23-18(13-31(4,28)29)11-19(25-20)26-9-10-30-12-15(26)3/h5-8,11,14-15H,9-10,12-13H2,1-4H3,(H2,22,24,27)",AZQHFDKNKSLZSM-UHFFFAOYSA-N,0.0,1,-4.3979400086720375,-4.3979400086720375
CHEMBL3410547,CC1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1,CHEMBL3407414,-5.221848749616356,Aqueous solubility of the compound in pH 7.4 phosphate buffer after 24 hrs by LC-UV analysis,ChEMBL,C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1,"InChI=1S/C21H27N5O4S/c1-14-12-30-10-9-26(14)19-11-18(13-31(2,28)29)22-20(25-19)15-3-5-16(6-4-15)23-21(27)24-17-7-8-17/h3-6,11,14,17H,7-10,12-13H2,1-2H3,(H2,23,24,27)",PWVWJGCIZCFEEX-UHFFFAOYSA-N,0.0,1,-5.221848749616356,-5.221848749616356
CHEMBL3263846,Cc1cc(C)c(-c2csc(NC(=O)c3ccncc3)n2)c(C)c1,CHEMBL3259640,-5.47755576649368,Solubility of the compound in phosphate buffered saline containing 1% DMSO at pH 7.4 after 2 hrs by HPLC analysis,ChEMBL,Cc1cc(C)c(-c2csc(NC(=O)c3ccncc3)n2)c(C)c1,"InChI=1S/C18H17N3OS/c1-11-8-12(2)16(13(3)9-11)15-10-23-18(20-15)21-17(22)14-4-6-19-7-5-14/h4-10H,1-3H3,(H,20,21,22)",RFUKJHFXBGDHNJ-UHFFFAOYSA-N,0.0,1,-5.47755576649368,-5.47755576649368
CHEMBL2086690,CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)C(C)C2)no1,CHEMBL3217702,-5.229147988357856,Solubility of the compound in aqueous phosphate buffer at pH 7.4 at 25 degC after 24 hrs,ChEMBL,CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,"InChI=1S/C21H24N8O2/c1-14(2)19-26-21(27-31-19)28-6-7-29(15(3)12-28)20-24-10-18(11-25-20)30-13-16-4-5-23-9-17(16)8-22/h4-5,9-11,14-15H,6-7,12-13H2,1-3H3",UNGZTVLHLKAKQE-UHFFFAOYSA-N,0.0042142174522840255,3,-5.221848749616356,-5.221848749616356
CHEMBL112801,CC(C)C1NC(=O)C(C(O)C(Cc2ccccc2)NC(=O)OC2CCOC2)NCc2ccc(cc2)OCCOCCOCCNC1=O,CHEMBL1129607,-2.474955192963155,Aqueous solubility in phosphate buffer of pH 7.4,ChEMBL,CC(C)[C@@H]1NC(=O)[C@@H]([C@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCOC2)NCc2ccc(cc2)OCCOCCOCCNC1=O,"InChI=1S/C34H48N4O9/c1-23(2)29-32(40)35-13-15-43-16-17-44-18-19-46-26-10-8-25(9-11-26)21-36-30(33(41)38-29)31(39)28(20-24-6-4-3-5-7-24)37-34(42)47-27-12-14-45-22-27/h3-11,23,27-31,36,39H,12-22H2,1-2H3,(H,35,40)(H,37,42)(H,38,41)",PWEJSYALDYQGFY-UHFFFAOYSA-N,0.0,1,-2.474955192963155,-2.474955192963155
CHEMBL4126413,COc1ccccc1Nc1ncc(Cl)c(-c2ccc(C(N)=O)c(C(C)C)c2)n1,CHEMBL4118126,-5.301029995663981,Solubility of the compound in pH 7.4 phosphate buffer saline after 1 hr by chemiluminescence nitrogen detection method,ChEMBL,COc1ccccc1Nc1ncc(Cl)c(-c2ccc(C(N)=O)c(C(C)C)c2)n1,"InChI=1S/C21H21ClN4O2/c1-12(2)15-10-13(8-9-14(15)20(23)27)19-16(22)11-24-21(26-19)25-17-6-4-5-7-18(17)28-3/h4-12H,1-3H3,(H2,23,27)(H,24,25,26)",WFYPEDIALDMLKG-UHFFFAOYSA-N,0.0,1,-5.301029995663981,-5.301029995663981
