InChI Key,CDT_Max,Resp_VAR,Resp_COUNT,Resp_STDEV,Resp_MEDIAN,SMILES_ORI,ID,NAME,DocumentID,RESPONSE,UNIT,DATASET,DATASET_ENTRY_ID,CpID,BatchRef,CpdType,ENTRY_ID,SMILES,InChI,Response
XXPXQEQOAZMUDD-UHFFFAOYSA-N,0,0.0,1,0.0,1.13,NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,R771061,PHENYLALANYLPHENYLALANAMIDE,A5643,1.13,Log unit,OChem,OChem_32556,0,0,0,ID_32556,NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,"InChI=1S/C18H21N3O2/c19-15(11-13-7-3-1-4-8-13)18(23)21-16(17(20)22)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H2,20,22)(H,21,23)",1.13
GJSGGHOYGKMUPT-UHFFFAOYSA-N,0,0.0,3,0.0,4.54,c1ccc2c(c1)Oc1ccccc1S2,R1187786,-,A5920,4.54,Log unit,OChem,OChem_21679,0,0,0,ID_21679,c1ccc2c(c1)Oc1ccccc1S2,InChI=1S/C12H8OS/c1-3-7-11-9(5-1)13-10-6-2-4-8-12(10)14-11/h1-8H,4.54
PVMNPAUTCMBOMO-UHFFFAOYSA-N,0,0.0,7,0.0,1.28,Clc1ccncc1,R667049,-,A5214,1.28,Log unit,OChem,OChem_2618,0,0,0,ID_2618,Clc1ccncc1,InChI=1S/C5H4ClN/c6-5-1-3-7-4-2-5/h1-4H,1.28
NEDQJDYRJZNUAM-UHFFFAOYSA-N,0,4e-16,3,2.10734242e-08,1.61,CCCNc1cc(-c2nnc(N)[nH]2)ccn1,R1194491,-,A5920,1.61,Log unit,OChem,OChem_23677,0,0,0,ID_23677,CCCNc1cc(-c2nnc(N)[nH]2)ccn1,"InChI=1S/C10H14N6/c1-2-4-12-8-6-7(3-5-13-8)9-14-10(11)16-15-9/h3,5-6H,2,4H2,1H3,(H,12,13)(H3,11,14,15,16)",1.61
DGJKFJCMTLQYJL-UHFFFAOYSA-N,0,0.0,1,0.0,2.54,CCOC(=O)C1CC2=CC(=O)CCC2(C)C2(C)CCC3C(CCC34CCC(=O)O4)C12,R772752,ETHYL MEXRENONE,A5643,2.54,Log unit,OChem,OChem_34955,0,0,0,ID_34955,CCOC(=O)C1CC2=CC(=O)CCC2(C)C2(C)CCC3C(CCC34CCC(=O)O4)C12,"InChI=1S/C25H34O5/c1-4-29-22(28)18-14-15-13-16(26)5-9-23(15,2)24(3)10-7-19-17(21(18)24)6-11-25(19)12-8-20(27)30-25/h13,17-19,21H,4-12,14H2,1-3H3",2.54
BQHVYLSLRVDWHX-UHFFFAOYSA-N,0,8e-16,3,2.98023223e-08,1.92,CC(C)(O)C1CCC2(C)CCCC(=O)C2C1,R779364,TERPENE-3197-9,A5643,1.92,Log unit,OChem,OChem_21074,0,0,0,ID_21074,CC(C)(O)C1CCC2(C)CCCC(=O)C2C1,"InChI=1S/C14H24O2/c1-13(2,16)10-6-8-14(3)7-4-5-12(15)11(14)9-10/h10-11,16H,4-9H2,1-3H3",1.92
ZPHGMBGIFODUMF-UHFFFAOYSA-N,0,2e-16,5,1.49011611e-08,0.87,OCc1cccs1,R768134,2-HYDROXYMETHYLTHIOPHENE,A5643,0.87,Log unit,OChem,OChem_4796,0,0,0,ID_4796,OCc1cccs1,"InChI=1S/C5H6OS/c6-4-5-2-1-3-7-5/h1-3,6H,4H2",0.87
KLBQZWRITKRQQV-UHFFFAOYSA-N,0,0.0,1,0.0,5.9,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,R35262031,Thioridazine,A111278,5.9,Log unit,OChem,OChem_36164,0,0,0,ID_36164,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,"InChI=1S/C21H26N2S2/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(24-2)15-19(21)23/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3",5.9
JQONBYFPIDBNRM-UHFFFAOYSA-N,0,0.0,1,0.0,3.29,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)CON=C(C1CC1)C1CC1,R35261488,DICYCLOPROPYLKETONE OXIME ANALOG #2; NOCAS_875406,A111278,3.29,Log unit,OChem,OChem_35980,0,0,0,ID_35980,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)CON=C(C1CC1)C1CC1,"InChI=1S/C22H31N3O2/c1-22(2,11-17-12-23-20-6-4-3-5-19(17)20)24-13-18(26)14-27-25-21(15-7-8-15)16-9-10-16/h3-6,12,15-16,18,23-24,26H,7-11,13-14H2,1-2H3",3.29
GJCVWKPGGOMFQR-UHFFFAOYSA-N,0,8e-16,3,2.98023223e-08,2.05,CCCCOc1ccc(S(N)(=O)=O)cc1,R1188715,-,A5920,2.05,Log unit,OChem,OChem_22079,0,0,0,ID_22079,CCCCOc1ccc(S(N)(=O)=O)cc1,"InChI=1S/C10H15NO3S/c1-2-3-8-14-9-4-6-10(7-5-9)15(11,12)13/h4-7H,2-3,8H2,1H3,(H2,11,12,13)",2.05
XXSCONYSQQLHTH-UHFFFAOYSA-N,0,0.0,2,0.0,2.89,OCC1c2ccccc2-c2ccccc21,R586175,9H-FLUORENE-9-METHANOL,A4439,2.89,Log unit,OChem,OChem_18035,0,0,0,ID_18035,OCC1c2ccccc2-c2ccccc21,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",2.89
DMGUZPPBRRKRFD-UHFFFAOYSA-N,0,0.0,1,0.0,-0.47,CCCCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,R776762,"L-PROLINAMIDE, 5-OXO-L-PROLYL-1-(BUTOXYCARBONYL)",A5643,-0.47,Log unit,OChem,OChem_35619,0,0,0,ID_35619,CCCCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,"InChI=1S/C21H30N6O6/c1-2-3-9-33-21(32)26-11-13(23-12-26)10-15(25-19(30)14-6-7-17(28)24-14)20(31)27-8-4-5-16(27)18(22)29/h11-12,14-16H,2-10H2,1H3,(H2,22,29)(H,24,28)(H,25,30)",-0.47
QJRWLNLUIAJTAD-UHFFFAOYSA-N,0,0.0,1,0.0,0.82,COc1cc(C#N)ccc1O,R35667679,4-Hydroxy-3-methoxybenzonitrile,A112403,0.82,Log unit,OChem,OChem_13895,0,0,0,ID_13895,COc1cc(C#N)ccc1O,"InChI=1S/C8H7NO2/c1-11-8-4-6(5-9)2-3-7(8)10/h2-4,10H,1H3",0.82
HUTSCVDKKVWBMY-UHFFFAOYSA-N,0,3.5e-15,3,5.96046447e-08,4.14,COc1cccc(-c2cc3ccccn3c2)c1,R1189667,-,A5920,4.14,Log unit,OChem,OChem_22839,0,0,0,ID_22839,COc1cccc(-c2cc3ccccn3c2)c1,"InChI=1S/C15H13NO/c1-17-15-7-4-5-12(10-15)13-9-14-6-2-3-8-16(14)11-13/h2-11H,1H3",4.14
YUFRCVRCAXAMAD-UHFFFAOYSA-N,0,0.0,1,0.0,2.79,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCO,R776192,Hydrocortison-21-6-OH-hexanoate,A5643,2.79,Log unit,OChem,OChem_35474,0,0,0,ID_35474,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCO,"InChI=1S/C27H40O7/c1-25-11-9-18(29)14-17(25)7-8-19-20-10-12-27(33,26(20,2)15-21(30)24(19)25)22(31)16-34-23(32)6-4-3-5-13-28/h14,19-21,24,28,30,33H,3-13,15-16H2,1-2H3",2.79
FFSXTYIBUNXZMF-UHFFFAOYSA-N,0,0.0,3,0.0,2.85,CN(N=O)C(=O)Oc1cccc2ccccc12,R1189788,-,A5920,2.85,Log unit,OChem,OChem_22919,0,0,0,ID_22919,CN(N=O)C(=O)Oc1cccc2ccccc12,"InChI=1S/C12H10N2O3/c1-14(13-16)12(15)17-11-8-4-6-9-5-2-3-7-10(9)11/h2-8H,1H3",2.85
LQRLCLIJZVZHHD-UHFFFAOYSA-N,0,0.0,2,0.0,2.99,CSc1ccccc1C1=NCC(=O)Nc2ccc(Cl)cc21,R768358,"1,4-BENZODIAZPN2-ON,5(2-MES PH)7CL",A5643,2.99,Log unit,OChem,OChem_31998,0,0,0,ID_31998,CSc1ccccc1C1=NCC(=O)Nc2ccc(Cl)cc21,"InChI=1S/C16H13ClN2OS/c1-21-14-5-3-2-4-11(14)16-12-8-10(17)6-7-13(12)19-15(20)9-18-16/h2-8H,9H2,1H3,(H,19,20)",2.99
FHESUNXRPBHDQM-UHFFFAOYSA-N,0,0.0,1,0.0,3.27,O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccccc2)c1,R671566,-,A5214,3.27,Log unit,OChem,OChem_31405,0,0,0,ID_31405,O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccccc2)c1,InChI=1S/C20H14O4/c21-19(23-17-10-3-1-4-11-17)15-8-7-9-16(14-15)20(22)24-18-12-5-2-6-13-18/h1-14H,3.27
XJNPNXSISMKQEX-UHFFFAOYSA-N,0,0.0,1,0.0,1.66,O=[N+]([O-])c1ccc(O)c(O)c1,R672366,-,A5214,1.66,Log unit,OChem,OChem_19608,0,0,0,ID_19608,O=[N+]([O-])c1ccc(O)c(O)c1,"InChI=1S/C6H5NO4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H",1.66
KDPAWGWELVVRCH-UHFFFAOYSA-N,0,0.0,9,0.0,0.41,O=C(O)CBr,R5215,Bromoacetic Acid,A164,0.41,Log unit,OChem,OChem_311,0,0,0,ID_311,O=C(O)CBr,"InChI=1S/C2H3BrO2/c3-1-2(4)5/h1H2,(H,4,5)",0.41
GSZOFWZIUSOUAN-UHFFFAOYSA-N,0,0.0,3,0.0,-1.49,COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,R1194365,-,A5920,-1.49,Log unit,OChem,OChem_23585,0,0,0,ID_23585,COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,"InChI=1S/C9H13N5O2/c1-13-7(10)6-8(12-9(13)15)11-5-14(6)3-4-16-2/h5,10H,3-4H2,1-2H3,(H,12,15)",-1.49
FCOAHACKGGIURQ-UHFFFAOYSA-N,0,0.0,2,0.0,3.34,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,R667331,-,A5214,3.34,Log unit,OChem,OChem_30967,0,0,0,ID_30967,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,"InChI=1S/C13H21O3PS/c1-11(2)15-17(14,16-12(3)4)18-10-13-8-6-5-7-9-13/h5-9,11-12H,10H2,1-4H3",3.34
DWRDBJCTLDOPFZ-UHFFFAOYSA-N,0,0.0,1,0.0,-1.69,O=C1C=NC(=O)N1,R5244,hydantoin,A164,-1.69,Log unit,OChem,OChem_336,0,0,0,ID_336,O=C1C=NC(=O)N1,"InChI=1S/C3H2N2O2/c6-2-1-4-3(7)5-2/h1H,(H,5,6,7)",-1.69
ANEDNAUPNRTQKL-UHFFFAOYSA-N,0,8e-16,3,2.98023223e-08,1.73,COc1ccc(C=C(C(C)=O)C(C)=O)cc1,R1189384,-,A5920,1.73,Log unit,OChem,OChem_22613,0,0,0,ID_22613,COc1ccc(C=C(C(C)=O)C(C)=O)cc1,"InChI=1S/C13H14O3/c1-9(14)13(10(2)15)8-11-4-6-12(16-3)7-5-11/h4-8H,1-3H3",1.73
OVDBHQYUKOYVOQ-UHFFFAOYSA-N,0,0.0,1,0.0,2.55,O=C(Nc1ccccc1C(F)(F)F)C1CCC1,R5762764,-,A27772,2.55,Log unit,OChem,OChem_24706,0,0,0,ID_24706,O=C(Nc1ccccc1C(F)(F)F)C1CCC1,"InChI=1S/C12H12F3NO/c13-12(14,15)9-6-1-2-7-10(9)16-11(17)8-4-3-5-8/h1-2,6-8H,3-5H2,(H,16,17)",2.55
HIWVFNVUJDPDKS-UHFFFAOYSA-N,0,0.0,1,0.0,3.68,CCCCCCCCCCCCCCCCCC[n+]1ccccc1,R35258541,N-OCTADECYLPYRIDINIUM IODIDE,A111278,3.68,Log unit,OChem,OChem_34343,0,0,0,ID_34343,CCCCCCCCCCCCCCCCCC[n+]1ccccc1,"InChI=1S/C23H42N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-21-24-22-19-17-20-23-24/h17,19-20,22-23H,2-16,18,21H2,1H3/q+1",3.68
ATIMVMORQPKRPC-UHFFFAOYSA-N,0,0.0,1,0.0,6.82,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,R774256,"2,2',3,3',4,4'-Hexachlorodiphenylether",A5643,6.82,Log unit,OChem,OChem_35192,0,0,0,ID_35192,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,InChI=1S/C12H4Cl6O/c13-5-1-3-7(11(17)9(5)15)19-8-4-2-6(14)10(16)12(8)18/h1-4H,6.82
YOUGRGFIHBUKRS-UHFFFAOYSA-N,0,0.0,2,0.0,-2.17,C[N+](C)(C)Cc1ccccc1,R671026,-,A5214,-2.17,Log unit,OChem,OChem_19118,0,0,0,ID_19118,C[N+](C)(C)Cc1ccccc1,"InChI=1S/C10H16N/c1-11(2,3)9-10-7-5-4-6-8-10/h4-8H,9H2,1-3H3/q+1",-2.17
CPEIGBDIJPZAEK-UHFFFAOYSA-N,0,0.0,1,0.0,-0.51,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)O,R35261463,"DEFEROXAMINE,N-SUCCINOYL",A111278,-0.51,Log unit,OChem,OChem_35971,0,0,0,ID_35971,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)O,"InChI=1S/C29H52N6O11/c1-23(36)33(44)20-8-2-5-17-30-24(37)11-14-27(40)34(45)21-9-3-6-18-31-25(38)12-15-28(41)35(46)22-10-4-7-19-32-26(39)13-16-29(42)43/h44-46H,2-22H2,1H3,(H,30,37)(H,31,38)(H,32,39)(H,42,43)",-0.51
XHIUFYZDQBSEMF-UHFFFAOYSA-N,0,0.0,2,0.0,2.29,CCC(C)COC(C)=O,R34723231,2-METHYLBUTYL ACETATE,A111011,2.29,Log unit,OChem,OChem_9081,0,0,0,ID_9081,CCC(C)COC(C)=O,"InChI=1S/C7H14O2/c1-4-6(2)5-9-7(3)8/h6H,4-5H2,1-3H3",2.29
DFPAKSUCGFBDDF-UHFFFAOYSA-N,0,0.0,12,0.0,-0.37,NC(=O)c1cccnc1,R5394,nicotinamide,A164,-0.37,Log unit,OChem,OChem_429,0,0,0,ID_429,NC(=O)c1cccnc1,"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)",-0.37
ATZBPOVXVPIOMR-UHFFFAOYSA-N,0,0.0,1,0.0,2.59,C[Hg]C,R1935649,-,A9072,2.59,Log unit,OChem,OChem_24203,0,0,0,ID_24203,C[Hg]C,InChI=1S/2CH3.Hg/h2*1H3;,2.59
MVFGUOIZUNYYSO-UHFFFAOYSA-N,0,0.0002250000000027,4,0.015000000000091,2.11,CCCNC(C)C(=O)Nc1ccccc1C,R1189304,-,A5920,2.11,Log unit,OChem,OChem_22550,0,0,0,ID_22550,CCCNC(C)C(=O)Nc1ccccc1C,"InChI=1S/C13H20N2O/c1-4-9-14-11(3)13(16)15-12-8-6-5-7-10(12)2/h5-8,11,14H,4,9H2,1-3H3,(H,15,16)",2.11
DTZQOHPNNKGVND-UHFFFAOYSA-N,0,8e-16,3,2.98023223e-08,2.07,Cn1c2c(c3cc([N+](=O)[O-])ccc31)CCNC2,R780502,8-28-6; 6-NITRO-1-METHYL-TETRAHYDRO-BETACARBOLINE #2,A5643,2.07,Log unit,OChem,OChem_21294,0,0,0,ID_21294,Cn1c2c(c3cc([N+](=O)[O-])ccc31)CCNC2,"InChI=1S/C12H13N3O2/c1-14-11-3-2-8(15(16)17)6-10(11)9-4-5-13-7-12(9)14/h2-3,6,13H,4-5,7H2,1H3",2.07
MFURKMJLDQBHRA-UHFFFAOYSA-N,0,0.0,1,0.0,6.23,Clc1ccc2c(c1)oc1c(Cl)cc(Cl)c(Cl)c12,R672537,-,A5214,6.23,Log unit,OChem,OChem_31570,0,0,0,ID_31570,Clc1ccc2c(c1)oc1c(Cl)cc(Cl)c(Cl)c12,InChI=1S/C12H4Cl4O/c13-5-1-2-6-9(3-5)17-12-8(15)4-7(14)11(16)10(6)12/h1-4H,6.23
BVQNVINXXGBFBH-UHFFFAOYSA-N,0,0.0,1,0.0,1.77,Fc1cccc(Cn2cc[nH]c2=S)c1,R1188094,-,A5920,1.77,Log unit,OChem,OChem_21778,0,0,0,ID_21778,Fc1cccc(Cn2cc[nH]c2=S)c1,"InChI=1S/C10H9FN2S/c11-9-3-1-2-8(6-9)7-13-5-4-12-10(13)14/h1-6H,7H2,(H,12,14)",1.77
AOGLZCZDBMLYEY-UHFFFAOYSA-N,0,0.0,1,0.0,-1.97,O=C1C(NCC(O)CO)=C(N2CC2)C(=O)C(NCC(O)CO)=C1N1CC1,R773592,"2,5-CYCLOHEXADIENE-1,4-DIONE, 2,5-BIS(1-AZIRIDIN",A5643,-1.97,Log unit,OChem,OChem_35086,0,0,0,ID_35086,O=C1C(NCC(O)CO)=C(N2CC2)C(=O)C(NCC(O)CO)=C1N1CC1,"InChI=1S/C16H24N4O6/c21-7-9(23)5-17-11-13(19-1-2-19)15(25)12(18-6-10(24)8-22)14(16(11)26)20-3-4-20/h9-10,17-18,21-24H,1-8H2",-1.97
XIEHARDFMWBINW-UHFFFAOYSA-N,0,0.0,2,0.0,0.38,OCC1OC(SCCCc2ccccc2)C(O)C(O)C1O,R772905,1(3-PHENPROPYL)-B-GALACTOPYRANOSIDE,A5643,0.38,Log unit,OChem,OChem_33136,0,0,0,ID_33136,OCC1OC(SCCCc2ccccc2)C(O)C(O)C1O,"InChI=1S/C15H22O5S/c16-9-11-12(17)13(18)14(19)15(20-11)21-8-4-7-10-5-2-1-3-6-10/h1-3,5-6,11-19H,4,7-9H2",0.38
ZDQCKWWIYRSDKD-UHFFFAOYSA-N,0,8e-16,3,2.98023223e-08,1.99,CCN(CC)CCNC(=O)c1ccccc1,R1189305,-,A5920,1.99,Log unit,OChem,OChem_22551,0,0,0,ID_22551,CCN(CC)CCNC(=O)c1ccccc1,"InChI=1S/C13H20N2O/c1-3-15(4-2)11-10-14-13(16)12-8-6-5-7-9-12/h5-9H,3-4,10-11H2,1-2H3,(H,14,16)",1.99
WFWMIUSHSIJAKH-UHFFFAOYSA-N,0,0.0,3,0.0,-2.43,O=c1n[n+]([O-])ccn1C1OC(CO)C(O)C1O,R1190165,-,A5920,-2.43,Log unit,OChem,OChem_23148,0,0,0,ID_23148,O=c1n[n+]([O-])ccn1C1OC(CO)C(O)C1O,"InChI=1S/C8H11N3O6/c12-3-4-5(13)6(14)7(17-4)10-1-2-11(16)9-8(10)15/h1-2,4-7,12-14H,3H2",-2.43
UTWHSXADESDTSR-UHFFFAOYSA-N,0,0.0,2,0.0,-1.88,COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,R776759,"L-Prolinamide, 5-oxo-L-prolyl-1-(methoxycarbonyl",A5643,-1.88,Log unit,OChem,OChem_35616,0,0,0,ID_35616,COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,"InChI=1S/C18H24N6O6/c1-30-18(29)23-8-10(20-9-23)7-12(22-16(27)11-4-5-14(25)21-11)17(28)24-6-2-3-13(24)15(19)26/h8-9,11-13H,2-7H2,1H3,(H2,19,26)(H,21,25)(H,22,27)",-1.88
UOQXIWFBQSVDPP-UHFFFAOYSA-N,0,9.99999999997e-05,9,0.0099999999999883,1.54,O=Cc1ccc(F)cc1,R27772,4-Fluorobenzaldehyde,A1991,1.54,Log unit,OChem,OChem_715,0,0,0,ID_715,O=Cc1ccc(F)cc1,InChI=1S/C7H5FO/c8-7-3-1-6(5-9)2-4-7/h1-5H,1.54
PUGFKWCQLDZWDJ-UHFFFAOYSA-N,0,0.0,3,0.0,-0.49,COCC(O)Cn1cnc([N+](=O)[O-])n1,R1188399,-,A5920,-0.49,Log unit,OChem,OChem_21876,0,0,0,ID_21876,COCC(O)Cn1cnc([N+](=O)[O-])n1,"InChI=1S/C6H10N4O4/c1-14-3-5(11)2-9-4-7-6(8-9)10(12)13/h4-5,11H,2-3H2,1H3",-0.49
UCKHICKHGAOGAP-UHFFFAOYSA-N,0,0.0,2,0.0,3.28,O=C(Nc1ccccc1)NC1CC(C(=O)O)Nc2cc(Cl)cc(Cl)c21,R777086,"L-689,560",A5643,3.28,Log unit,OChem,OChem_35712,0,0,0,ID_35712,O=C(Nc1ccccc1)NC1CC(C(=O)O)Nc2cc(Cl)cc(Cl)c21,"InChI=1S/C17H15Cl2N3O3/c18-9-6-11(19)15-12(7-9)21-14(16(23)24)8-13(15)22-17(25)20-10-4-2-1-3-5-10/h1-7,13-14,21H,8H2,(H,23,24)(H2,20,22,25)",3.28
MNFZZNNFORDXSV-UHFFFAOYSA-N,0,0.0,1,0.0,2.72,CCN(CC)c1ccc(C=O)cc1,R173867,4-(Diethylamino)benzaldehyde,A3158,2.72,Log unit,OChem,OChem_17694,0,0,0,ID_17694,CCN(CC)c1ccc(C=O)cc1,"InChI=1S/C11H15NO/c1-3-12(4-2)11-7-5-10(9-13)6-8-11/h5-9H,3-4H2,1-2H3",2.72
JMANVNJQNLATNU-UHFFFAOYSA-N,0,0.0,8,0.0,0.07,N#CC#N,R585294,Ethanedinitrile,A4439,0.07,Log unit,OChem,OChem_1052,0,0,0,ID_1052,N#CC#N,InChI=1S/C2N2/c3-1-2-4,0.07
RFHAOTPXVQNOHP-UHFFFAOYSA-N,0,0.0,2,0.0,0.5,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,R323008,Fluconazole,A4098,0.5,Log unit,OChem,OChem_30273,0,0,0,ID_30273,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,"InChI=1S/C13H12F2N6O/c14-10-1-2-11(12(15)3-10)13(22,4-20-8-16-6-18-20)5-21-9-17-7-19-21/h1-3,6-9,22H,4-5H2",0.5
OAWXOUQDKXFWBV-UHFFFAOYSA-N,0,0.0,1,0.0,3.49,c1ccc(N2CCN(CCCOn3nnc4ccccc43)CC2)cc1,R35256344,"BENZOTRIAZOLE,1-(4-PHENYLPIPERAZIN-1YL)PROPOXY; NOCAS_878422",A111278,3.49,Log unit,OChem,OChem_33957,0,0,0,ID_33957,c1ccc(N2CCN(CCCOn3nnc4ccccc43)CC2)cc1,"InChI=1S/C19H23N5O/c1-2-7-17(8-3-1)23-14-12-22(13-15-23)11-6-16-25-24-19-10-5-4-9-18(19)20-21-24/h1-5,7-10H,6,11-16H2",3.49
YLPKOWMMTLOANV-UHFFFAOYSA-N,0,0.0,1,0.0,0.77,CC(C(=O)CCN(C)C)N1C(=O)C2CC=CCC2C1=O,R777900,"1H-Isoindole-1,3(2H)-dione, 2-[1-[3-(dimethylami",A5643,0.77,Log unit,OChem,OChem_33799,0,0,0,ID_33799,CC(C(=O)CCN(C)C)N1C(=O)C2CC=CCC2C1=O,"InChI=1S/C15H22N2O3/c1-10(13(18)8-9-16(2)3)17-14(19)11-6-4-5-7-12(11)15(17)20/h4-5,10-12H,6-9H2,1-3H3",0.77
JFNLZVQOOSMTJK-UHFFFAOYSA-N,0,0.0,4,0.0,3.24,C1=CC2CCC1C2,R767453,BICYCLO[2.2.1]-2-HEPTENE,A5643,3.24,Log unit,OChem,OChem_4504,0,0,0,ID_4504,C1=CC2CCC1C2,"InChI=1S/C7H10/c1-2-7-4-3-6(1)5-7/h1-2,6-7H,3-5H2",3.24
CALHPSDTGPNZIJ-UHFFFAOYSA-N,0,0.0,3,0.0,2.1,CC(=O)c1ccc(NN=C(C#N)C#N)cc1,R1189248,-,A5920,2.1,Log unit,OChem,OChem_22500,0,0,0,ID_22500,CC(=O)c1ccc(NN=C(C#N)C#N)cc1,"InChI=1S/C11H8N4O/c1-8(16)9-2-4-10(5-3-9)14-15-11(6-12)7-13/h2-5,14H,1H3",2.1
DABNZGMNFLKTTE-UHFFFAOYSA-N,0,0.0,3,0.0,2.88,CCOC(=O)C(CC)n1nc2ccccc2n1,R1189782,-,A5920,2.88,Log unit,OChem,OChem_22914,0,0,0,ID_22914,CCOC(=O)C(CC)n1nc2ccccc2n1,"InChI=1S/C12H15N3O2/c1-3-11(12(16)17-4-2)15-13-9-7-5-6-8-10(9)14-15/h5-8,11H,3-4H2,1-2H3",2.88
DUGOZIWVEXMGBE-UHFFFAOYSA-N,0,0.0,3,0.0,0.2,COC(=O)C(c1ccccc1)C1CCCCN1,R1194782,-,A5920,0.2,Log unit,OChem,OChem_23864,0,0,0,ID_23864,COC(=O)C(c1ccccc1)C1CCCCN1,"InChI=1S/C14H19NO2/c1-17-14(16)13(11-7-3-2-4-8-11)12-9-5-6-10-15-12/h2-4,7-8,12-13,15H,5-6,9-10H2,1H3",0.2
NJNPEPZWJBIJCK-UHFFFAOYSA-N,0,0.0,1,0.0,1.63,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,R35261926,PHE-PHE-PHE-PHE; SRC008-34-2,A111278,1.63,Log unit,OChem,OChem_36124,0,0,0,ID_36124,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,"InChI=1S/C36H38N4O5/c37-29(21-25-13-5-1-6-14-25)33(41)38-30(22-26-15-7-2-8-16-26)34(42)39-31(23-27-17-9-3-10-18-27)35(43)40-32(36(44)45)24-28-19-11-4-12-20-28/h1-20,29-32H,21-24,37H2,(H,38,41)(H,39,42)(H,40,43)(H,44,45)",1.63
PWBNNYCZXJQFRG-UHFFFAOYSA-N,0,1.7e-15,3,4.21468485e-08,2.64,CCOC(=O)CCC(C)n1nnc2ccccc21,R1190371,-,A5920,2.64,Log unit,OChem,OChem_23214,0,0,0,ID_23214,CCOC(=O)CCC(C)n1nnc2ccccc21,"InChI=1S/C13H17N3O2/c1-3-18-13(17)9-8-10(2)16-12-7-5-4-6-11(12)14-15-16/h4-7,10H,3,8-9H2,1-2H3",2.64
OIDBBHCSHHUCPJ-UHFFFAOYSA-N,0,0.0,1,0.0,0.21,O=C(O)C[N+]1([O-])CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,R35261313,TIARAMIDENOXIDEACETICACIDANALOG; NOCAS_877784,A111278,0.21,Log unit,OChem,OChem_35941,0,0,0,ID_35941,O=C(O)C[N+]1([O-])CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,"InChI=1S/C15H16ClN3O5S/c16-10-1-2-12-11(7-10)18(15(23)25-12)8-13(20)17-3-5-19(24,6-4-17)9-14(21)22/h1-2,7H,3-6,8-9H2,(H,21,22)",0.21
