Name,DocumentID,ID,SMILES,Response,Original_SMILES,Batch Reference,Type,Dataset,SMILES_ORI,InChI,InChI Key,Resp_STDEV,Resp_CNT,Resp_MEDIAN
-,A123551,None,Cc1ccc(NC(=O)NC2N=C(c3ccccc3)c3ccccc3N(C)C2=O)cc1N(C)c1nn[nH]n1,1.58,None,None,None,OChem,Cc1ccc(NC(=O)NC2N=C(c3ccccc3)c3ccccc3N(C)C2=O)cc1N(C)c1nn[nH]n1,"InChI=1S/C26H25N9O2/c1-16-13-14-18(15-21(16)35(3)25-30-32-33-31-25)27-26(37)29-23-24(36)34(2)20-12-8-7-11-19(20)22(28-23)17-9-5-4-6-10-17/h4-15,23H,1-3H3,(H2,27,29,37)(H,30,31,32,33)",GSESSLUFFYEVQL-UHFFFAOYSA-N,0.0,1,1.58
-,A100755,None,CS(=O)(=O)c1ccc(-c2nnc(C=Cc3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,2.66,None,None,None,OChem,CS(=O)(=O)c1ccc(-c2nnc(C=Cc3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,"InChI=1S/C25H16ClN7O3S/c1-37(34,35)18-10-11-20(28-15-18)24-31-29-22(33(24)21-5-3-2-4-19(21)26)12-13-23-30-32-25(36-23)17-8-6-16(14-27)7-9-17/h2-13,15H,1H3",HIWVLHPKZNBSBE-UHFFFAOYSA-N,0.0,1,2.66
-,A100755,None,FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc43)nn12,2.34,None,None,None,OChem,FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc43)nn12,"InChI=1S/C13H9F3N8/c14-13(15,16)12-20-19-11-6-5-10(21-24(11)12)17-7-23-9-4-2-1-3-8(9)18-22-23/h1-6H,7H2,(H,17,21)",UGTWCHZZXZJXIF-UHFFFAOYSA-N,0.0,1,2.34
-,A123551,None,c1ccn2ccnc2c1,0.80000001,None,None,None,OChem,c1ccn2ccnc2c1,InChI=1S/C7H6N2/c1-2-5-9-6-4-8-7(9)3-1/h1-6H,UTCSSFWDNNEEBH-UHFFFAOYSA-N,0.0,1,0.80000001
-,A100755,None,CN(C)CC(O)COc1ccc(Nc2cc(N(CCC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,2.1,None,None,None,OChem,CN(C)CC(O)COc1ccc(Nc2cc(N(CCC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,"InChI=1S/C24H26Cl2N6O2/c1-31(2)14-19(33)15-34-20-7-5-18(6-8-20)30-23-13-24(29-16-28-23)32(11-3-10-27)22-12-17(25)4-9-21(22)26/h4-9,12-13,16,19,33H,3,11,14-15H2,1-2H3,(H,28,29,30)",ZCMULLRERXYJLF-UHFFFAOYSA-N,0.0,1,2.1
-,A100755,None,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,2.33,None,None,None,OChem,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,"InChI=1S/C25H33N3O4S/c1-18(2)28(22(30)12-17-32-16-11-19-6-4-3-5-7-19)15-14-26-13-10-20-8-9-21(29)23-24(20)33-25(31)27-23/h3-9,18,26,29H,10-17H2,1-2H3,(H,27,31)",BKUBTORKXDPOIU-UHFFFAOYSA-N,0.0,1,2.33
-,A100755,None,Clc1ccc(CN(Cc2ccc(Cl)cc2)c2nn[nH]n2)cc1,2.74,None,None,None,OChem,Clc1ccc(CN(Cc2ccc(Cl)cc2)c2nn[nH]n2)cc1,"InChI=1S/C15H13Cl2N5/c16-13-5-1-11(2-6-13)9-22(15-18-20-21-19-15)10-12-3-7-14(17)8-4-12/h1-8H,9-10H2,(H,18,19,20,21)",UOUXILZUBDIWQU-UHFFFAOYSA-N,0.0,1,2.74
-,A100755,None,O=C(C=CSc1nc[nH]n1)c1ccc(Cl)cc1,3.1,None,None,None,OChem,O=C(C=CSc1nc[nH]n1)c1ccc(Cl)cc1,"InChI=1S/C11H8ClN3OS/c12-9-3-1-8(2-4-9)10(16)5-6-17-11-13-7-14-15-11/h1-7H,(H,13,14,15)",YHEOXPXTWLCZEJ-UHFFFAOYSA-N,0.0,1,3.1
-,A100755,None,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,3.28,None,None,None,OChem,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,"InChI=1S/C21H22ClFN4O2/c1-28-19-12-18-15(11-20(19)29-9-8-27-6-2-3-7-27)21(25-13-24-18)26-14-4-5-17(23)16(22)10-14/h4-5,10-13H,2-3,6-9H2,1H3,(H,24,25,26)",BLFAAYGECSULMU-UHFFFAOYSA-N,0.0,1,3.28
-,A100755,None,CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,0.67,None,None,None,OChem,CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,"InChI=1S/C19H20F3NO5S/c1-3-23(4-2)29(26,27)15-8-5-13(6-9-15)16-11-14(19(20,21)22)7-10-17(16)28-12-18(24)25/h5-11H,3-4,12H2,1-2H3,(H,24,25)",AJOOJNSIVXELDW-UHFFFAOYSA-N,0.0,1,0.67
-,A123571,None,Cc1nc(Nc2nc3cnc(N4CCN(C)CC4)cc3[nH]2)cc(C2CC2)c1F,3.9,None,None,None,OChem,Cc1nc(Nc2nc3cnc(N4CCN(C)CC4)cc3[nH]2)cc(C2CC2)c1F,"InChI=1S/C20H24FN7/c1-12-19(21)14(13-3-4-13)9-17(23-12)26-20-24-15-10-18(22-11-16(15)25-20)28-7-5-27(2)6-8-28/h9-11,13H,3-8H2,1-2H3,(H2,23,24,25,26)",YCNGNCARDVDXJO-UHFFFAOYSA-N,0.0,1,3.9
-,A123551,None,Cc1c(O)c(=O)ccn1CCN,-1.55,None,None,None,OChem,Cc1c(O)c(=O)ccn1CCN,"InChI=1S/C8H12N2O2/c1-6-8(12)7(11)2-4-10(6)5-3-9/h2,4,12H,3,5,9H2,1H3",UGMJKQLHOZOISG-UHFFFAOYSA-N,0.0,1,-1.55
-,A100755,None,CNc1ccc2ncc(-c3cccc(O)c3)n2n1,2.99,None,None,None,OChem,CNc1ccc2ncc(-c3cccc(O)c3)n2n1,"InChI=1S/C13H12N4O/c1-14-12-5-6-13-15-8-11(17(13)16-12)9-3-2-4-10(18)7-9/h2-8,18H,1H3,(H,14,16)",MUGLVLYHLQNKGW-UHFFFAOYSA-N,0.0,1,2.99
-,A100755,None,Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,3.17,None,None,None,OChem,Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,"InChI=1S/C17H18ClN5O2/c18-11-2-1-3-13(8-11)25-9-14-15-16(19)20-10-21-17(15)23(22-14)12-4-6-24-7-5-12/h1-3,8,10,12H,4-7,9H2,(H2,19,20,21)",AUMDBEHGJRZSOO-UHFFFAOYSA-N,0.0,1,3.17
-,A100755,None,CC(CO)Nc1nc(SCc2cccc(Cl)c2)nc2nc(N)sc12,3.31,None,None,None,OChem,CC(CO)Nc1nc(SCc2cccc(Cl)c2)nc2nc(N)sc12,"InChI=1S/C15H16ClN5OS2/c1-8(6-22)18-12-11-13(19-14(17)24-11)21-15(20-12)23-7-9-3-2-4-10(16)5-9/h2-5,8,22H,6-7H2,1H3,(H3,17,18,19,20,21)",DOHXZWATHUYWIY-UHFFFAOYSA-N,0.0,1,3.31
-,A100755,None,CC(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,1.15,None,None,None,OChem,CC(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,"InChI=1S/C24H29N3O3/c1-13(2)22-20(12-25-27(22)19-5-3-16(4-6-19)24(29)30)23(28)26-21-17-8-14-7-15(10-17)11-18(21)9-14/h3-6,12-15,17-18,21H,7-11H2,1-2H3,(H,26,28)(H,29,30)",GXJQVABKDDLQOJ-UHFFFAOYSA-N,0.0,1,1.15
-,A100755,None,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,3.69,None,None,None,OChem,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,"InChI=1S/C19H18N6O/c20-16-15-17(24-18(23-16)21-11-13-7-3-1-4-8-13)25(19(26)22-15)12-14-9-5-2-6-10-14/h1-10H,11-12H2,(H,22,26)(H3,20,21,23,24)",NWUVMADVJMPIJL-UHFFFAOYSA-N,0.0,1,3.69
-,A100755,None,CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1,3.0,None,None,None,OChem,CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1,"InChI=1S/C26H21NO4/c1-2-22-25(18-6-4-3-5-7-18)26(21-14-11-19(28)16-23(21)27-22)31-20-12-8-17(9-13-20)10-15-24(29)30/h3-16,28H,2H2,1H3,(H,29,30)",XOLNOXKBNUFEQH-UHFFFAOYSA-N,0.0,1,3.0
-,A100755,None,NC(=O)c1cccc([S+]([O-])C2CC3CCC(C2)N3Cc2ccccc2)c1,1.1,None,None,None,OChem,NC(=O)c1cccc([S+]([O-])C2CC3CCC(C2)N3Cc2ccccc2)c1,"InChI=1S/C21H24N2O2S/c22-21(24)16-7-4-8-19(11-16)26(25)20-12-17-9-10-18(13-20)23(17)14-15-5-2-1-3-6-15/h1-8,11,17-18,20H,9-10,12-14H2,(H2,22,24)",HQXYMUSPACPKSH-UHFFFAOYSA-N,0.0,1,1.1
-,A100755,None,Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12,3.89,None,None,None,OChem,Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12,"InChI=1S/C29H25NO3/c1-20-10-2-4-13-22(20)27-24-15-6-7-16-25(24)30(28(27)29(31)32)18-9-19-33-26-17-8-12-21-11-3-5-14-23(21)26/h2-8,10-17H,9,18-19H2,1H3,(H,31,32)",STISJUSFFZAZMP-UHFFFAOYSA-N,0.0,1,3.89
-,A100755,None,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,3.1,None,None,None,OChem,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,"InChI=1S/C19H26N6O/c1-4-15(11-26)22-19-23-17(20-10-14-8-6-5-7-9-14)16-18(24-19)25(12-21-16)13(2)3/h5-9,12-13,15,26H,4,10-11H2,1-3H3,(H2,20,22,23,24)",BTIHMVBBUGXLCJ-UHFFFAOYSA-N,0.3612202994068938,1653,3.1
-,A100755,None,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,1.37,None,None,None,OChem,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,"InChI=1S/C22H28N8O4S/c1-22(2,3)28-35(33,34)17-10-16(11-23-12-17)15-6-7-18-25-20(27-30(18)14-15)26-21(32)24-13-19(31)29-8-4-5-9-29/h6-7,10-12,14,28H,4-5,8-9,13H2,1-3H3,(H2,24,26,27,32)",PVOKBUZWKYUCKF-UHFFFAOYSA-N,0.0,1,1.37
-,A100755,None,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.65,None,None,None,OChem,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,"InChI=1S/C22H29FO4/c1-12-9-17-15-6-8-21(27,13(2)24)20(15,4)11-18(26)22(17,23)19(3)7-5-14(25)10-16(12)19/h5,7,10,12,15,17-18,26-27H,6,8-9,11H2,1-4H3",FAOZLTXFLGPHNG-UHFFFAOYSA-N,0.0,1,2.65
-,A100755,None,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccc(F)cc2)o1,3.0,None,None,None,OChem,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccc(F)cc2)o1,"InChI=1S/C18H17FN6O3/c19-12-1-3-13(4-2-12)22-18-24-23-17(28-18)16(26)21-14-5-6-15(20-11-14)25-7-9-27-10-8-25/h1-6,11H,7-10H2,(H,21,26)(H,22,24)",PSXDNVACCFYRGZ-UHFFFAOYSA-N,0.0,1,3.0
-,A100755,None,FC(F)(F)c1nnc2ccc(N3CCCCCC3)nn12,3.29,None,None,None,OChem,FC(F)(F)c1nnc2ccc(N3CCCCCC3)nn12,"InChI=1S/C12H14F3N5/c13-12(14,15)11-17-16-9-5-6-10(18-20(9)11)19-7-3-1-2-4-8-19/h5-6H,1-4,7-8H2",IVQNLZLTODPMKU-UHFFFAOYSA-N,0.0,1,3.29
-,A100755,None,Cc1sc2ncnc(N3CCN(c4ncccn4)CC3)c2c1C,2.7,None,None,None,OChem,Cc1sc2ncnc(N3CCN(c4ncccn4)CC3)c2c1C,"InChI=1S/C16H18N6S/c1-11-12(2)23-15-13(11)14(19-10-20-15)21-6-8-22(9-7-21)16-17-4-3-5-18-16/h3-5,10H,6-9H2,1-2H3",BTJSGQQBWYPIRI-UHFFFAOYSA-N,0.362845894088858,7,2.7
-,A111962,None,CCC(C)C(NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C1CCCN1C(=O)C(N)C(C)C)C(C)CC)C(N)=O,0.66,None,None,None,OChem,CCC(C)C(NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C1CCCN1C(=O)C(N)C(C)C)C(C)CC)C(N)=O,"InChI=1S/C34H55N7O6/c1-8-20(5)27(29(36)42)39-33(46)28(21(6)9-2)40-31(44)24(18-23-14-11-10-12-15-23)38-30(43)22(7)37-32(45)25-16-13-17-41(25)34(47)26(35)19(3)4/h10-12,14-15,19-22,24-28H,8-9,13,16-18,35H2,1-7H3,(H2,36,42)(H,37,45)(H,38,43)(H,39,46)(H,40,44)",JIHXCALWLCATHM-UHFFFAOYSA-N,0.0,1,0.66
-,A111962,None,CC(NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1)C(C)C)C(N)=O,-0.38,None,None,None,OChem,CC(NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1)C(C)C)C(N)=O,"InChI=1S/C35H46N8O7/c1-19(2)30(35(50)40-20(3)31(36)46)43-34(49)27(15-21-10-12-23(44)13-11-21)41-29(45)18-39-32(47)28(42-33(48)26-9-6-14-37-26)16-22-17-38-25-8-5-4-7-24(22)25/h4-5,7-8,10-13,17,19-20,26-28,30,37-38,44H,6,9,14-16,18H2,1-3H3,(H2,36,46)(H,39,47)(H,40,50)(H,41,45)(H,42,48)(H,43,49)",YWELCDLHMJEVFX-UHFFFAOYSA-N,0.0,1,-0.38
-,A100755,None,CC(C)N1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1.62,None,None,None,OChem,CC(C)N1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,"InChI=1S/C20H30Cl2N4O/c1-15(2)26-7-3-4-16(14-26)13-24-8-10-25(11-9-24)20(27)23-17-5-6-18(21)19(22)12-17/h5-6,12,15-16H,3-4,7-11,13-14H2,1-2H3,(H,23,27)",MRWPMHPRTUDIMC-UHFFFAOYSA-N,0.0,1,1.62
-,A100755,None,O=C(c1ccccc1)C(O)c1ccccc1,2.13,None,None,None,OChem,O=C(c1ccccc1)C(O)c1ccccc1,"InChI=1S/C14H12O2/c15-13(11-7-3-1-4-8-11)14(16)12-9-5-2-6-10-12/h1-10,13,15H",ISAOCJYIOMOJEB-UHFFFAOYSA-N,0.0,1,2.13
-,A100755,None,CN(C)CC(O)Cc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,2.19,None,None,None,OChem,CN(C)CC(O)Cc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,"InChI=1S/C23H33ClN2O2/c1-26(2)13-19(27)8-15-3-4-21(24)20(9-15)22(28)25-14-23-10-16-5-17(11-23)7-18(6-16)12-23/h3-4,9,16-19,27H,5-8,10-14H2,1-2H3,(H,25,28)",XNANHPIYZJMJSP-UHFFFAOYSA-N,0.0,1,2.19
-,A100755,None,Nc1ncnc2sccc12,1.19,None,None,None,OChem,Nc1ncnc2sccc12,"InChI=1S/C6H5N3S/c7-5-4-1-2-10-6(4)9-3-8-5/h1-3H,(H2,7,8,9)",DYTQGJLVGDSCLF-UHFFFAOYSA-N,0.0,1,1.19
-,A100755,None,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,3.4,None,None,None,OChem,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,"InChI=1S/C31H31N3O5/c35-28-20-30(34-13-17-38-18-14-34)39-31-24(7-4-8-25(28)31)23-9-10-27(26(19-23)22-5-2-1-3-6-22)32-29(36)21-33-11-15-37-16-12-33/h1-10,19-20H,11-18,21H2,(H,32,36)",KJQZPWWZMYOHNZ-UHFFFAOYSA-N,0.0,1,3.4
-,A100755,None,CNc1c(Br)cnc2[nH]c(-c3ccc(O)cc3)nc12,2.47,None,None,None,OChem,CNc1c(Br)cnc2[nH]c(-c3ccc(O)cc3)nc12,"InChI=1S/C13H11BrN4O/c1-15-10-9(14)6-16-13-11(10)17-12(18-13)7-2-4-8(19)5-3-7/h2-6,19H,1H3,(H2,15,16,17,18)",AYIOMPFFUCURGC-UHFFFAOYSA-N,0.0,1,2.47
-,A100755,None,c1cc(-c2ccc3nc(Nc4ccc(OCCN5CCCC5)cc4)ncc3c2)ccn1,2.66,None,None,None,OChem,c1cc(-c2ccc3nc(Nc4ccc(OCCN5CCCC5)cc4)ncc3c2)ccn1,"InChI=1S/C25H25N5O/c1-2-14-30(13-1)15-16-31-23-6-4-22(5-7-23)28-25-27-18-21-17-20(3-8-24(21)29-25)19-9-11-26-12-10-19/h3-12,17-18H,1-2,13-16H2,(H,27,28,29)",MMCSQTPDMRNXRC-UHFFFAOYSA-N,0.0,1,2.66
-,A100755,None,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCCCC2)cc1,1.97,None,None,None,OChem,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCCCC2)cc1,"InChI=1S/C24H36N4O3S/c1-16-12-14-20(15-13-16)32(30,31)27-22-21(23(29)25-18(3)24(4,5)6)17(2)26-28(22)19-10-8-7-9-11-19/h12-15,18-19,27H,7-11H2,1-6H3,(H,25,29)",FIMCKHZCISLYMQ-UHFFFAOYSA-N,0.0,1,1.97
-,A100755,None,COc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,2.57,None,None,None,OChem,COc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,"InChI=1S/C22H25FN6O2/c1-13-4-5-15(23)17(10-13)25-20-14-11-18(29-8-6-28(2)7-9-29)19(31-3)12-16(14)26-27-21(20)22(24)30/h4-5,10-12H,6-9H2,1-3H3,(H2,24,30)(H,25,26)",SCNGAWIPCRXYHZ-UHFFFAOYSA-N,0.0,1,2.57
-,A117855,None,O=C(NOCCO)c1ncc2cncn2c1Nc1ccc(I)cc1F,2.1,None,None,None,OChem,O=C(NOCCO)c1ncc2cncn2c1Nc1ccc(I)cc1F,"InChI=1S/C15H13FIN5O3/c16-11-5-9(17)1-2-12(11)20-14-13(15(24)21-25-4-3-23)19-7-10-6-18-8-22(10)14/h1-2,5-8,20,23H,3-4H2,(H,21,24)",AGARBPGXQVNMHR-UHFFFAOYSA-N,0.0,1,2.1
-,A111962,None,CC(=O)NC(C)C(=O)NC(C(N)=O)C(C)C,-1.13,None,None,None,OChem,CC(=O)NC(C)C(=O)NC(C(N)=O)C(C)C,"InChI=1S/C10H19N3O3/c1-5(2)8(9(11)15)13-10(16)6(3)12-7(4)14/h5-6,8H,1-4H3,(H2,11,15)(H,12,14)(H,13,16)",GASMRBGKHNLSAJ-UHFFFAOYSA-N,0.0,1,-1.13
-,A100755,None,Cn1c(CN2CCC(c3ccccc3)CC2)nc2ccccc21,3.6,None,None,None,OChem,Cn1c(CN2CCC(c3ccccc3)CC2)nc2ccccc21,"InChI=1S/C20H23N3/c1-22-19-10-6-5-9-18(19)21-20(22)15-23-13-11-17(12-14-23)16-7-3-2-4-8-16/h2-10,17H,11-15H2,1H3",JSJOIAGWCLDVRP-UHFFFAOYSA-N,0.0,1,3.6
-,A100755,None,O=c1[nH]n(Cc2cc3ccccc3s2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,2.0,None,None,None,OChem,O=c1[nH]n(Cc2cc3ccccc3s2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,"InChI=1S/C20H12ClN3O3S/c21-11-5-6-13-14(8-11)22-17-16(18(13)25)20(27)24(23-19(17)26)9-12-7-10-3-1-2-4-15(10)28-12/h1-8H,9H2,(H,22,25)(H,23,26)",KSULRIAPVGFERN-UHFFFAOYSA-N,0.0,1,2.0
-,A123551,None,COc1cc(CC(=O)N2CCC(n3c(O)nc4ccccc43)CC2)c([N+](=O)[O-])cc1OC,2.4000001,None,None,None,OChem,COc1cc(CC(=O)N2CCC(n3c(O)nc4ccccc43)CC2)c([N+](=O)[O-])cc1OC,"InChI=1S/C22H24N4O6/c1-31-19-11-14(18(26(29)30)13-20(19)32-2)12-21(27)24-9-7-15(8-10-24)25-17-6-4-3-5-16(17)23-22(25)28/h3-6,11,13,15H,7-10,12H2,1-2H3,(H,23,28)",SRLUSKSRBCDEPX-UHFFFAOYSA-N,0.0,1,2.4000001
-,A100755,None,NC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,2.3,None,None,None,OChem,NC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,"InChI=1S/C14H10N2O4/c15-13(19)10-5-9(18)6-11-12(10)20-14(16-11)7-1-3-8(17)4-2-7/h1-6,17-18H,(H2,15,19)",IEVRVWMQNQJHHK-UHFFFAOYSA-N,0.0,1,2.3
-,A123551,None,NCc1cccc(Cn2cnc3ccccc32)c1,0.20999999,None,None,None,OChem,NCc1cccc(Cn2cnc3ccccc32)c1,"InChI=1S/C15H15N3/c16-9-12-4-3-5-13(8-12)10-18-11-17-14-6-1-2-7-15(14)18/h1-8,11H,9-10,16H2",RCSBTARKNQPCPD-UHFFFAOYSA-N,0.0,1,0.20999999
-,A100755,None,CN1CCCC1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,0.37,None,None,None,OChem,CN1CCCC1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,"InChI=1S/C21H28N4S/c1-24-11-3-6-18(24)10-13-25-12-2-5-16-15-17(8-9-19(16)25)23-21(22)20-7-4-14-26-20/h4,7-9,14-15,18H,2-3,5-6,10-13H2,1H3,(H2,22,23)",KEMKYEAYSRVURD-UHFFFAOYSA-N,0.0,1,0.37
Alvocidib,A123579,None,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,1.4,None,None,None,OChem,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,"InChI=1S/C21H20ClNO5/c1-23-7-6-12(17(27)10-23)19-14(24)8-15(25)20-16(26)9-18(28-21(19)20)11-4-2-3-5-13(11)22/h2-5,8-9,12,17,24-25,27H,6-7,10H2,1H3",BIIVYFLTOXDAOV-UHFFFAOYSA-N,0.0167725573875506,91,1.4
isoproterenol,A124402,None,CC(C)NCC(O)c1ccc(O)c(O)c1,-1.549,None,None,None,OChem,CC(C)NCC(O)c1ccc(O)c(O)c1,"InChI=1S/C11H17NO3/c1-7(2)12-6-11(15)8-3-4-9(13)10(14)5-8/h3-5,7,11-15H,6H2,1-2H3",JWZZKOKVBUJMES-UHFFFAOYSA-N,0.0,2,-1.549
-,A123551,None,COc1ccc(OCCF)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,3.8099999,None,None,None,OChem,COc1ccc(OCCF)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,"InChI=1S/C24H23F2NO4/c1-17(28)27(16-18-14-21(29-2)9-11-23(18)30-13-12-25)22-15-19(26)8-10-24(22)31-20-6-4-3-5-7-20/h3-11,14-15H,12-13,16H2,1-2H3",NZVKWLWAFUSDQE-UHFFFAOYSA-N,0.0,1,3.8099999
-,A100755,None,O=C1c2ccccc2C(=O)N1c1ccc(O)cc1,2.0,None,None,None,OChem,O=C1c2ccccc2C(=O)N1c1ccc(O)cc1,"InChI=1S/C14H9NO3/c16-10-7-5-9(6-8-10)15-13(17)11-3-1-2-4-12(11)14(15)18/h1-8,16H",PHHOJUGXERSDJH-UHFFFAOYSA-N,0.0,1,2.0
-,A100755,None,O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,3.02,None,None,None,OChem,O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,"InChI=1S/C27H30Cl2N4O6S/c28-24-5-2-19(12-25(24)29)39-18-6-10-32(11-7-18)16-17(34)14-30-27(36)23-15-31-26(35)22-13-20(3-4-21(22)23)40(37,38)33-8-1-9-33/h2-5,12-13,15,17-18,34H,1,6-11,14,16H2,(H,30,36)(H,31,35)",NZFSPDVTABQASR-UHFFFAOYSA-N,0.0,1,3.02
-,A100755,None,CSc1nc2cc(Cl)ccc2[nH]1,3.22,None,None,None,OChem,CSc1nc2cc(Cl)ccc2[nH]1,"InChI=1S/C8H7ClN2S/c1-12-8-10-6-3-2-5(9)4-7(6)11-8/h2-4H,1H3,(H,10,11)",ZYJPSJQXODTXBZ-UHFFFAOYSA-N,0.0,1,3.22
-,A100755,None,Cc1cccc(Cn2ccn3c(=O)cc(N4CCOCC4)nc23)c1,2.8,None,None,None,OChem,Cc1cccc(Cn2ccn3c(=O)cc(N4CCOCC4)nc23)c1,"InChI=1S/C18H20N4O2/c1-14-3-2-4-15(11-14)13-21-5-6-22-17(23)12-16(19-18(21)22)20-7-9-24-10-8-20/h2-6,11-12H,7-10,13H2,1H3",VIIPRIGPMMNKHX-UHFFFAOYSA-N,0.0,1,2.8
-,A100755,None,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,0.47,None,None,None,OChem,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,"InChI=1S/C21H20FN3O6S/c1-10-16(31-21(29)30-10)9-23-3-5-24(6-4-23)15-8-14-12(7-13(15)22)18(26)17(20(27)28)19-25(14)11(2)32-19/h7-8,11H,3-6,9H2,1-2H3,(H,27,28)",PWNMXPDKBYZCOO-UHFFFAOYSA-N,0.0,1,0.47
